year,trif-id,frs-id,fac-name,address,city,county,st,zip,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FEDERAL FACILITY,19. INDUSTRY SECTOR CODE,20. INDUSTRY SECTOR,21. PRIMARY SIC,22. SIC 2,23. SIC 3,24. SIC 4,25. SIC 5,26. SIC 6,27. PRIMARY NAICS,28. NAICS 2,29. NAICS 3,30. NAICS 4,31. NAICS 5,32. NAICS 6,33. DOC_CTRL_NUM,34. CHEMICAL,35. ELEMENTAL METAL INCLUDED,36. CAS #/COMPOUND ID,37. SRS ID,38. CLEAN AIR ACT CHEMICAL,39. CLASSIFICATION,40. METAL,41. METAL CATEGORY,42. CARCINOGEN,43. FORM TYPE,44. UNIT OF MEASURE,45. 5.1 - FUGITIVE AIR,46. 5.2 - STACK AIR,47. 5.3 - WATER,48. 5.4 - UNDERGROUND,49. 5.4.1 - UNDERGROUND CL I,50. 5.4.2 - UNDERGROUND C II-V,51. 5.5.1 - LANDFILLS,52. 5.5.1A - RCRA C LANDFILL,53. 5.5.1B - OTHER LANDFILLS,54. 5.5.2 - LAND TREATMENT,55. 5.5.3 - SURFACE IMPNDMNT,56. 5.5.3A - RCRA SURFACE IM,57. 5.5.3B - OTHER SURFACE I,58. 5.5.4 - OTHER DISPOSAL,59. ON-SITE RELEASE TOTAL,60. 6.1 - POTW - TRNS RLSE,61. 6.1 - POTW - TRNS TRT,62. POTW - TOTAL TRANSFERS,63. 6.2 - M10,64. 6.2 - M41,65. 6.2 - M62,66. 6.2 - M40 METAL,67. 6.2 - M61 METAL,68. 6.2 - M71,69. 6.2 - M81,70. 6.2 - M82,71. 6.2 - M72,72. 6.2 - M63,73. 6.2 - M66,74. 6.2 - M67,75. 6.2 - M64,76. 6.2 - M65,77. 6.2 - M73,78. 6.2 - M79,79. 6.2 - M90,80. 6.2 - M94,81. 6.2 - M99,82. OFF-SITE RELEASE TOTAL,83. 6.2 - M20,84. 6.2 - M24,85. 6.2 - M26,86. 6.2 - M28,87 6.2 - M93,88. OFF-SITE RECYCLED TOTAL,89. 6.2 - M56,90. 6.2 - M92,91. OFF-SITE ENERGY RECOVERY T,92. 6.2 - M40 NON-METAL,93. 6.2 - M50,94. 6.2 - M54,95. 6.2 - M61 NON-METAL,96. 6.2 - M69,97. 6.2 - M95,98. OFF-SITE TREATED TOTAL,99. 6.2 - UNCLASSIFIED,100. 6.2 - TOTAL TRANSFER,101. TOTAL RELEASES,102. 8.1 - RELEASES,103. 8.1A - ON-SITE CONTAINED,104. 8.1B - ON-SITE OTHER ,105. 8.1C - OFF-SITE CONTAIN,106. 8.1D - OFF-SITE OTHER R,107. 8.2 - ENERGY RECOVER ON,108. 8.3 - ENERGY RECOVER OF,109. 8.4 - RECYCLING ON SITE,110. 8.5 - RECYCLING OFF SIT,111. 8.6 - TREATMENT ON SITE,112. 8.7 - TREATMENT OFF SITE,113. PRODUCTION WSTE (8.1-8.7),114. 8.8 - ONE-TIME RELEASE,115. PROD_RATIO_OR_ ACTIVITY,116. 8.9 - PRODUCTION RATIO
2019,94509WSTRN2200W,110021011643,SILGAN CONTAINERS MFG CORP,2200 WILBUR AVE,ANTIOCH,CONTRA COSTA,CA,94509,,,38.012354,-121.776464,NAD83,SILGAN HOLDINGS INC,178277497,SILGAN HOLDINGS INC,NO,332,Fabricated Metals,,,,,,,332431,,,,,,1319217690736,Certain glycol ethers,NO,N230,649541,YES,TRI,NO,0,NO,R,Pounds,5,2713,0,0,0,0,0,0,0,0,0,0,0,0,2718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4842,0,4842,0,0,0,0,0,0,0,0,4842,2718,0,0,2718,0,0,0,4842,0,0,271504,0,279064,,ACTIVITY,1.2
2019,94509WSTRN2200W,110021011643,SILGAN CONTAINERS MFG CORP,2200 WILBUR AVE,ANTIOCH,CONTRA COSTA,CA,94509,,,38.012354,-121.776464,NAD83,SILGAN HOLDINGS INC,178277497,SILGAN HOLDINGS INC,NO,332,Fabricated Metals,,,,,,,332431,,,,,,1319217690712,Methyl isobutyl ketone,NO,108101,24851,YES,TRI,NO,0,YES,R,Pounds,0,215,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,294,0,0,0,0,0,0,0,0,294,215,0,0,215,0,0,0,294,0,0,16838,0,17347,,PRODUCTION,1.2
2019,9287WCRNPL154SH,110041627558,CORONA PLANT 30,1540 SHERBORN ST.,CORONA,RIVERSIDE,CA,92879,,,33.862155,-117.528283,NAD83,MCC DEVELOPMENT CORP,838030492,MCC DEVELOPMENT CORP,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1319218427627,Lead compounds,NO,N420,650002,YES,PBT,YES,1,NO,R,Pounds,5.93,0.002878,0,0,0,0,0,0,0,0,0,0,0,5.378,11.310878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.310878,0,0,11.310878,0,0,0,0,58.015,0,0,0,69.325878,,PRODUCTION,1.38
2019,93223CMXRD532TE,110025333501,CEMEX FARMERSVILLE PLANT,532 TERRY AVE,FARMERSVILLE,TULARE,CA,93223,,,36.317973,-119.214679,NAD83,CEMEX INC,189840945,CEMEX INC,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1319218438644,Lead compounds,NO,N420,650002,YES,PBT,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PRODUCTION,0.79
2019,93308WTCCRCORNE,110017407153,TRICOR REFINING LLC,1134 MANOR ST,BAKERSFIELD,KERN,CA,93308,,,35.4185,-119.0112,NAD83,SAN JOAQUIN REFINING CO INC & ERGON INC,50997220,SAN JOAQUIN REFINING CO INC & ERGON INC,NO,324,Petroleum,,,,,,,324110,,,,,,1319218300109,Polycyclic aromatic compounds,NO,N590,649749,YES,PBT,NO,0,YES,R,Pounds,0,0.0109,0,0,0,0,0,0,0,0,0,0,0,0,0.0109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109,0,0,0.0109,0,0,0,0,0,0,0,0,0.0109,,PRODUCTION,0.88
2019,94509WSTRN2200W,110021011643,SILGAN CONTAINERS MFG CORP,2200 WILBUR AVE,ANTIOCH,CONTRA COSTA,CA,94509,,,38.012354,-121.776464,NAD83,SILGAN HOLDINGS INC,178277497,SILGAN HOLDINGS INC,NO,332,Fabricated Metals,,,,,,,332431,,,,,,1319217690724,"1,2,4-Trimethylbenzene",NO,95636,16261,NO,TRI,NO,0,NO,R,Pounds,0,91,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,217,0,0,0,0,0,0,0,0,217,91,0,0,91,0,0,0,217,0,0,12150,0,12458,,PRODUCTION,1.2
2019,93307BLTHS72EBR,110017404637,WM BOLTHOUSE FARMS INC,7200 E BRUNDAGE LN,BAKERSFIELD,KERN,CA,93307,,,35.35428,-118.92924,NAD83,GENERIS BUYER INC,NA,GENERIS HOLDINGS LP,NO,311,Food,,,,,,,311411,111219,493120,,,,1319218497814,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,649616,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581036,0,0,0,0,581036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581036,581036,0,0,0,0,581036,0,0,0,0,0,0,581036,,ACTIVITY,0.87
2019,9215WSSCTD1696C,110055756711,ASSOCIATED READY MIXED CONCRETE INC,1696 CACTUS RD,SAN DIEGO,SAN DIEGO,CA,92154,,,32.56573,-116.99025,NAD83,CAILLIER INVESTMENTS INC,NA,CAILLIER INVESTMENTS INC,NO,327,Nonmetallic Mineral Product,,,,,,,327310,,,,,,1319217940980,LEAD  and LEAD COMPOUNDS,YES,N420,650002,YES,PBT,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.291,0,0,40.291,0,0,0,0,0,0,0,0,0,0,0,40.291,0,0,0,0,0,0,0,0,0,40.291,0,0,40.291,,PRODUCTION,1
2019,93307BLTHS72EBR,110017404637,WM BOLTHOUSE FARMS INC,7200 E BRUNDAGE LN,BAKERSFIELD,KERN,CA,93307,,,35.35428,-118.92924,NAD83,GENERIS BUYER INC,NA,GENERIS HOLDINGS LP,NO,311,Food,,,,,,,311411,111219,493120,,,,1319218497802,Ammonia,NO,7664417,152389,NO,TRI,NO,0,NO,R,Pounds,0,8704,0,0,0,0,0,0,0,0,0,0,0,0,8704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8704,0,0,8704,0,0,0,0,0,0,0,0,8704,,ACTIVITY,1.58
2019,94509WSTRN2200W,110021011643,SILGAN CONTAINERS MFG CORP,2200 WILBUR AVE,ANTIOCH,CONTRA COSTA,CA,94509,,,38.012354,-121.776464,NAD83,SILGAN HOLDINGS INC,178277497,SILGAN HOLDINGS INC,NO,332,Fabricated Metals,,,,,,,332431,,,,,,1319217690748,Ethylbenzene,NO,100414,19406,YES,TRI,NO,0,YES,R,Pounds,5,344,0,0,0,0,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,487,0,0,0,0,0,0,0,0,487,349,0,0,349,0,0,0,487,0,0,26593,0,27429,,PRODUCTION,1.2
2019,93223CMXRD532TE,110025333501,CEMEX FARMERSVILLE PLANT,532 TERRY AVE,FARMERSVILLE,TULARE,CA,93223,,,36.317973,-119.214679,NAD83,CEMEX INC,189840945,CEMEX INC,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1319218438657,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,649616,NO,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,9215WSSCTD1696C,110055756711,ASSOCIATED READY MIXED CONCRETE INC,1696 CACTUS RD,SAN DIEGO,SAN DIEGO,CA,92154,,,32.56573,-116.99025,NAD83,CAILLIER INVESTMENTS INC,NA,CAILLIER INVESTMENTS INC,NO,327,Nonmetallic Mineral Product,,,,,,,327310,,,,,,1319217941006,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,649616,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500344,0,0,500344,0,0,0,0,0,0,0,0,0,0,0,500344,0,0,0,0,0,0,0,0,0,500344,0,0,500344,,PRODUCTION,1
2019,93308WTCCRCORNE,110017407153,TRICOR REFINING LLC,1134 MANOR ST,BAKERSFIELD,KERN,CA,93308,,,35.4185,-119.0112,NAD83,SAN JOAQUIN REFINING CO INC & ERGON INC,50997220,SAN JOAQUIN REFINING CO INC & ERGON INC,NO,324,Petroleum,,,,,,,324110,,,,,,1319218300097,Mercury,NO,7439976,149633,YES,PBT,YES,1,NO,R,Pounds,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2.15E-05,0,2.15E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2000215,0,0,0.2,0,2.15E-05,0,0,0,0,0,0,0.2000215,,PRODUCTION,0.88
2019,94545WSHNG2498A,110000483165,ROYAL CHEMICAL CO,2498 AMERICAN AVE,HAYWARD,ALAMEDA,CA,94545,,,37.64764,-122.12787,NAD83,CHEMICAL SERVICES GROUP,28291722,CHEMICAL SERVICES GROUP,NO,325,Chemicals,,,,,,,325611,,,,,,1319218144083,Certain glycol ethers,NO,N230,649541,YES,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,94509WSTRN2200W,110021011643,SILGAN CONTAINERS MFG CORP,2200 WILBUR AVE,ANTIOCH,CONTRA COSTA,CA,94509,,,38.012354,-121.776464,NAD83,SILGAN HOLDINGS INC,178277497,SILGAN HOLDINGS INC,NO,332,Fabricated Metals,,,,,,,332431,,,,,,1319217690751,n-Butyl alcohol,NO,71363,4739,NO,TRI,NO,0,NO,R,Pounds,0,344,0,0,0,0,0,0,0,0,0,0,0,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769,0,0,0,0,769,0,769,344,0,0,344,0,0,0,0,0,0,31448,769,32561,,PRODUCTION,1.2
2019,90280PCFCL5900E,110013830818,PACIFIC ALLOY CASTINGS,5900 E FIRESTONE BLVD,SOUTH GATE,LOS ANGELES,CA,90280,,,33.94857,-118.15949,NAD83,NA,,NA,NO,331,Primary Metals,,,,,,,331511,,,,,,1319217802709,Chromium,NO,7440473,150060,YES,TRI,YES,1,NO,R,Pounds,1.83,1.83,0,0,0,0,0,0,0,0,0,0,0,0,3.66,0,0,0,0,2042.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042.57,2046.23,0,0,3.66,0,2042.57,0,0,0,0,0,0,2046.23,,PRODUCTION,0.8
2019,93307BLTHS72EBR,110017404637,WM BOLTHOUSE FARMS INC,7200 E BRUNDAGE LN,BAKERSFIELD,KERN,CA,93307,,,35.35428,-118.92924,NAD83,GENERIS BUYER INC,NA,GENERIS HOLDINGS LP,NO,311,Food,,,,,,,311411,493120,111219,,,,1319218497927,Nitric acid,NO,7697372,152686,NO,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,9002WLSNGL3365E,110041626586,LOS ANGELES PLANT 15,3365 E 26TH ST,LOS ANGELES,LOS ANGELES,CA,90058,,,34.01244,-118.21148,NAD83,MCC DEVELOPMENT CORP,838030492,MCC DEVELOPMENT CORP,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1319218394029,Lead compounds,NO,N420,650002,YES,PBT,YES,1,NO,R,Pounds,6.04,0.002932,0,0,0,0,0,0,0,0,0,0,0,5.479,11.521932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.521932,0,0,11.521932,0,0,0,0,59.108,0,0,0,70.629932,,PRODUCTION,0.91
2019,93307BLTHS72EBR,110017404637,WM BOLTHOUSE FARMS INC,7200 E BRUNDAGE LN,BAKERSFIELD,KERN,CA,93307,,,35.35428,-118.92924,NAD83,GENERIS BUYER INC,NA,GENERIS HOLDINGS LP,NO,311,Food,,,,,,,311411,111219,493120,,,,1319218497939,Peracetic acid,NO,79210,7682,NO,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,94509WSTRN2200W,110021011643,SILGAN CONTAINERS MFG CORP,2200 WILBUR AVE,ANTIOCH,CONTRA COSTA,CA,94509,,,38.012354,-121.776464,NAD83,SILGAN HOLDINGS INC,178277497,SILGAN HOLDINGS INC,NO,332,Fabricated Metals,,,,,,,332431,,,,,,1319217690763,Xylene (mixed isomers),NO,1330207,84970,YES,TRI,NO,0,NO,R,Pounds,0,1545,0,0,0,0,0,0,0,0,0,0,0,0,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2320,0,2320,0,0,0,0,0,0,0,0,2320,1545,0,0,1545,0,0,0,2320,0,0,127044,0,130909,,PRODUCTION,1.2
2019,91746SNCPR166NB,110001196223,SONOCO PRODUCTS CO,166 N BALDWIN PARK BLVD,CITY OF INDUSTRY,LOS ANGELES,CA,91746,,,34.052125,-117.996652,NAD83,SONOCO PRODUCTS CO,3354230,SONOCO PRODUCTS CO,NO,322,Paper,,,,,,,322130,,,,,,1319217870904,Lead,NO,7439921,149583,YES,PBT,YES,1,YES,R,Pounds,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0.092,3.1,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.663,0,0,0,0,0,14.763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.663,14.855,0,0,0.092,11.663,3.1,0,0,0,0,0,0,14.855,,PRODUCTION,1
2019,93308BKRPT5135B,110000481620,BAKER PETROLITE,5135 BOYLAN ST,BAKERSFIELD,KERN,CA,93308,,,35.400631,-119.052076,NAD83,BAKER HUGHES HOLDINGS LLC,174987909,BAKER HUGHES HOLDINGS LLC,NO,4246,Chemical Wholesalers,,,,,,,424690,,,,,,1319217915382,Methanol,NO,67561,4283,YES,TRI,NO,0,NO,R,Pounds,0.2,2788.2,0,0,0,0,0,0,0,0,0,0,0,0,2788.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,51,0,0,0,0,15178,15178,0,0,0,0,0,0,0,0,0,0,0,15229,2839.4,0,0,2788.4,0,51,0,0,0,15178,0,0,18017.4,,PRODUCTION,1.07
2019,92316RCCLT2395S,110000479189,TESORO COLTON TERMINAL,2395 E RIVERSIDE AVE,BLOOMINGTON,SAN BERNARDINO,CA,92316,,,34.058134,-117.37024,NAD83,MARATHON PETROLEUM CORP,968393996,MARATHON PETROLEUM CORP,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1319218223485,Xylene (mixed isomers),NO,1330207,84970,YES,TRI,NO,0,NO,R,Pounds,190,160,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,13,351,0,0,350,1,0,0,0,7500,12,9,0,7872,,ACTIVITY,0.96
2019,93308BKRPT5135B,110000481620,BAKER PETROLITE,5135 BOYLAN ST,BAKERSFIELD,KERN,CA,93308,,,35.400631,-119.052076,NAD83,BAKER HUGHES HOLDINGS LLC,174987909,BAKER HUGHES HOLDINGS LLC,NO,4246,Chemical Wholesalers,,,,,,,424690,,,,,,1319217915329,Cumene,NO,98828,18309,YES,TRI,NO,0,YES,R,Pounds,0.01,2.28,0,0,0,0,0,0,0,0,0,0,0,0,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,1265,1265,0,0,0,0,0,0,0,0,0,0,0,1270,7.29,0,0,2.29,0,5,0,0,0,1265,0,0,1272.29,,PRODUCTION,0.96
2019,9412WBDCNC45AMA,110039495917,CENTRAL CONCRETE SUPPLY CO INC - BODE,450 AMADOR STREET,SAN FRANCISCO,SAN FRANCISCO,CA,94124,,,37.745846,-122.384536,NAD83,US CONCRETE INC,59313952,US CONCRETE INC,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1319217755887,Mercury,NO,7439976,149633,YES,PBT,YES,1,NO,R,Pounds,0.1038,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1048,0,0,0.1048,0,0,0,0,0,0,0,0,0.1048,,PRODUCTION,0.87
2019,9565WNSNCM334PE,110070414560,UNISON COMFORT TECHNOLOGIES DIV OF GREENHECK FAN,3034 PEACEKEEPER WAY,MCCLELLAN,SACRAMENTO,CA,95652,,,38.660311,-121.391153,NAD83,GREENHECK FAN CORP,6136360,GREENHECK FAN CORP,NO,333,Machinery,,,,,,,333413,,,,,,1319218437832,Diisocyanates,NO,N120,649715,YES,TRI,NO,0,NO,R,Pounds,0.00478,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706.5,0,0,0,0,0,0,706.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706.5,706.50478,0,0,0.00478,706.5,0,0,0,0,0,0,0,706.50478,,PRODUCTION,1.04
2019,93308BKRPT5135B,110000481620,BAKER PETROLITE,5135 BOYLAN ST,BAKERSFIELD,KERN,CA,93308,,,35.400631,-119.052076,NAD83,BAKER HUGHES HOLDINGS LLC,174987909,BAKER HUGHES HOLDINGS LLC,NO,4246,Chemical Wholesalers,,,,,,,424690,,,,,,1319217915418,Xylene (mixed isomers),NO,1330207,84970,YES,TRI,NO,0,NO,R,Pounds,4.3,147.3,0,0,0,0,0,0,0,0,0,0,0,0,151.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,0,485,0,0,0,0,12648,12648,0,0,0,0,0,0,0,0,0,0,0,13133,636.6,0,0,151.6,0,485,0,0,0,12648,0,0,13284.6,,PRODUCTION,1.05
2019,93308BKRPT5135B,110000481620,BAKER PETROLITE,5135 BOYLAN ST,BAKERSFIELD,KERN,CA,93308,,,35.400631,-119.052076,NAD83,BAKER HUGHES HOLDINGS LLC,174987909,BAKER HUGHES HOLDINGS LLC,NO,4246,Chemical Wholesalers,,,,,,,424690,,,,,,1319217915368,Ethylene glycol,NO,107211,24257,YES,TRI,NO,0,NO,R,Pounds,0.07,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.15,0,0,0,0,0,0,0,0,0.15,,PRODUCTION,0.68
2019,9412WBDCNC45AMA,110039495917,CENTRAL CONCRETE SUPPLY CO INC - BODE,450 AMADOR STREET,SAN FRANCISCO,SAN FRANCISCO,CA,94124,,,37.745846,-122.384536,NAD83,US CONCRETE INC,59313952,US CONCRETE INC,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1319217755899,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,649616,NO,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,94587SGMTR3EIGE,110043694945,SIGMATRON INTERNATIONAL INC,30000 EIGENBRODT WAY,UNION CITY,ALAMEDA,CA,94587,,,37.61096,-122.07157,NAD83,NA,,SIGMATRON INTERNATIONAL INC,NO,334,Computers and Electronic Products,,,,,,,334418,,,,,,1319218412346,LEAD  and LEAD COMPOUNDS,YES,N420,650002,YES,PBT,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659.71,0,0,0,659.71,0,0,0,0,0,0,0,0,0,0,0,659.71,0,0,0,0,0,0,0,0,0,659.71,0,0,659.71,,PRODUCTION,1
2019,93308BKRPT5135B,110000481620,BAKER PETROLITE,5135 BOYLAN ST,BAKERSFIELD,KERN,CA,93308,,,35.400631,-119.052076,NAD83,BAKER HUGHES HOLDINGS LLC,174987909,BAKER HUGHES HOLDINGS LLC,NO,4246,Chemical Wholesalers,,,,,,,424690,,,,,,1319217915281,"1,2,4-Trimethylbenzene",NO,95636,16261,NO,TRI,NO,0,NO,R,Pounds,0.29,40.8,0,0,0,0,0,0,0,0,0,0,0,0,41.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278,0,1278,0,0,0,0,18972,18972,0,0,0,0,0,0,0,0,0,0,0,20250,1319.09,0,0,41.09,0,1278,0,0,0,18972,0,0,20291.09,,PRODUCTION,0.96
2019,93308BKRPT5135B,110000481620,BAKER PETROLITE,5135 BOYLAN ST,BAKERSFIELD,KERN,CA,93308,,,35.400631,-119.052076,NAD83,BAKER HUGHES HOLDINGS LLC,174987909,BAKER HUGHES HOLDINGS LLC,NO,4246,Chemical Wholesalers,,,,,,,424690,,,,,,1319217915343,Ethylbenzene,NO,100414,19406,YES,TRI,NO,0,YES,R,Pounds,0.013,21.74,0,0,0,0,0,0,0,0,0,0,0,0,21.753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1265,1265,0,0,0,0,0,0,0,0,0,0,0,1265,21.753,0,0,21.753,0,0,0,0,0,1265,0,0,1286.753,,PRODUCTION,1
2019,92316RCCLT2395S,110000479189,TESORO COLTON TERMINAL,2395 E RIVERSIDE AVE,BLOOMINGTON,SAN BERNARDINO,CA,92316,,,34.058134,-117.37024,NAD83,MARATHON PETROLEUM CORP,968393996,MARATHON PETROLEUM CORP,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1319218223360,Lead compounds,NO,N420,650002,YES,PBT,YES,1,NO,R,Pounds,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.8,0,0,0.1,0.7,0,0,0,0,0,0,0,0.8,,ACTIVITY,0.96
2019,93308BKRPT5135B,110000481620,BAKER PETROLITE,5135 BOYLAN ST,BAKERSFIELD,KERN,CA,93308,,,35.400631,-119.052076,NAD83,BAKER HUGHES HOLDINGS LLC,174987909,BAKER HUGHES HOLDINGS LLC,NO,4246,Chemical Wholesalers,,,,,,,424690,,,,,,1319217915305,Certain glycol ethers,NO,N230,649541,YES,TRI,NO,0,NO,R,Pounds,0.01,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0,0,0.69,0,0,0,0,0,0,0,0,0.69,,PRODUCTION,0.69
